#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
lag-google-1.jpg,51161,"{}",1,0,"{""name"":""rect"",""x"":65,""y"":195,""width"":525,""height"":282}","{}"
lag-google-2.jpg,514669,"{}",1,0,"{""name"":""rect"",""x"":98,""y"":46,""width"":957,""height"":859}","{}"
lag-google-3.jpg,127807,"{}",1,0,"{""name"":""rect"",""x"":51,""y"":44,""width"":829,""height"":512}","{}"
lag-imagenet-1.jpg,34135,"{}",1,0,"{""name"":""rect"",""x"":12,""y"":5,""width"":379,""height"":248}","{}"
lag-imagenet-2.jpg,27175,"{}",1,0,"{""name"":""rect"",""x"":87,""y"":77,""width"":300,""height"":209}","{}"
lag-imagenet-3.jpg,67205,"{}",1,0,"{""name"":""rect"",""x"":67,""y"":46,""width"":323,""height"":224}","{}"
lag-imagenet-4.jpg,44963,"{}",1,0,"{""name"":""rect"",""x"":63,""y"":6,""width"":496,""height"":434}","{}"
lag-imagenet-5.jpg,20881,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":169,""width"":204,""height"":160}","{}"
lag-imagenet-6.jpg,24443,"{}",1,0,"{""name"":""rect"",""x"":29,""y"":4,""width"":244,""height"":184}","{}"
lag-imagenet-7.jpg,172825,"{}",1,0,"{""name"":""rect"",""x"":3,""y"":62,""width"":459,""height"":247}","{}"
lag-imagenet-8.jpg,156983,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":91,""width"":373,""height"":408}","{}"
lag-imagenet-9.jpg,126870,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":64,""width"":395,""height"":217}","{}"
lag-imagenet-10.jpg,212601,"{}",1,0,"{""name"":""rect"",""x"":24,""y"":5,""width"":493,""height"":383}","{}"
lag-imagenet-11.jpg,34207,"{}",1,0,"{""name"":""rect"",""x"":51,""y"":103,""width"":308,""height"":370}","{}"
lag-imagenet-12.jpg,144365,"{}",1,0,"{""name"":""rect"",""x"":23,""y"":34,""width"":452,""height"":257}","{}"
lag-imagenet-13.jpg,44861,"{}",1,0,"{""name"":""rect"",""x"":49,""y"":10,""width"":709,""height"":572}","{}"
lag-imagenet-14.jpg,207314,"{}",1,0,"{""name"":""rect"",""x"":66,""y"":168,""width"":524,""height"":283}","{}"
lag-imagenet-15.jpg,35124,"{}",1,0,"{""name"":""rect"",""x"":88,""y"":191,""width"":107,""height"":126}","{}"
lag-imagenet-16.jpg,5415,"{}",1,0,"{""name"":""rect"",""x"":17,""y"":13,""width"":174,""height"":149}","{}"
lag-imagenet-17.jpg,16586,"{}",1,0,"{""name"":""rect"",""x"":9,""y"":68,""width"":279,""height"":196}","{}"
lag-imagenet-18.jpg,232217,"{}",1,0,"{""name"":""rect"",""x"":238,""y"":87,""width"":211,""height"":215}","{}"
lag-imagenet-19.jpg,143076,"{}",1,0,"{""name"":""rect"",""x"":26,""y"":38,""width"":432,""height"":314}","{}"
lag-imagenet-20.jpg,146724,"{}",1,0,"{""name"":""rect"",""x"":47,""y"":163,""width"":367,""height"":211}","{}"
lag-imagenet-21.jpg,136736,"{}",1,0,"{""name"":""rect"",""x"":64,""y"":54,""width"":430,""height"":264}","{}"
lag-imagenet-22.jpg,19000,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":1,""width"":286,""height"":187}","{}"
lag-imagenet-23.jpg,297679,"{}",1,0,"{""name"":""rect"",""x"":9,""y"":178,""width"":404,""height"":234}","{}"
lag-imagenet-24.jpg,28833,"{}",1,0,"{""name"":""rect"",""x"":3,""y"":2,""width"":295,""height"":256}","{}"
lag-imagenet-25.jpg,9252,"{}",1,0,"{""name"":""rect"",""x"":22,""y"":13,""width"":166,""height"":119}","{}"
lag-imagenet-26.jpg,170569,"{}",1,0,"{""name"":""rect"",""x"":32,""y"":6,""width"":467,""height"":348}","{}"
lag-imagenet-27.jpg,189204,"{}",1,0,"{""name"":""rect"",""x"":24,""y"":27,""width"":433,""height"":341}","{}"
lag-imagenet-28.jpg,136519,"{}",1,0,"{""name"":""rect"",""x"":129,""y"":309,""width"":203,""height"":190}","{}"
lag-imagenet-29.jpg,170939,"{}",1,0,"{""name"":""rect"",""x"":81,""y"":85,""width"":418,""height"":266}","{}"
lag-imagenet-30.jpg,12173,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":2,""width"":209,""height"":152}","{}"
lag-imagenet-31.jpg,7682,"{}",1,0,"{""name"":""rect"",""x"":56,""y"":41,""width"":81,""height"":54}","{}"
lag-imagenet-32.jpg,62741,"{}",1,0,"{""name"":""rect"",""x"":95,""y"":273,""width"":209,""height"":213}","{}"
lag-imagenet-33.jpg,106752,"{}",1,0,"{""name"":""rect"",""x"":24,""y"":85,""width"":145,""height"":206}","{}"
lag-imagenet-34.jpg,152515,"{}",1,0,"{""name"":""rect"",""x"":65,""y"":44,""width"":356,""height"":289}","{}"
lag-imagenet-35.jpg,148494,"{}",1,0,"{""name"":""rect"",""x"":7,""y"":43,""width"":465,""height"":258}","{}"
lag-imagenet-36.jpg,246732,"{}",1,0,"{""name"":""rect"",""x"":85,""y"":148,""width"":230,""height"":322}","{}"
lag-imagenet-37.jpg,7799,"{}",1,0,"{""name"":""rect"",""x"":34,""y"":7,""width"":110,""height"":79}","{}"
lag-imagenet-38.jpg,162603,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":1,""width"":497,""height"":270}","{}"
lag-imagenet-39.jpg,140405,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":186,""width"":371,""height"":275}","{}"
lag-imagenet-40.jpg,92941,"{}",1,0,"{""name"":""rect"",""x"":35,""y"":101,""width"":359,""height"":201}","{}"
lag-imagenet-41.jpg,146477,"{}",1,0,"{""name"":""rect"",""x"":40,""y"":47,""width"":443,""height"":247}","{}"
