#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
dol-imagenet-6.jpg,122687,"{}",1,0,"{""name"":""rect"",""x"":151,""y"":99,""width"":262,""height"":184}","{}"
dol-imagenet-11.jpg,12511,"{}",1,0,"{""name"":""rect"",""x"":97,""y"":198,""width"":349,""height"":108}","{}"
dol-imagenet-14.jpg,72618,"{}",1,0,"{""name"":""rect"",""x"":68,""y"":62,""width"":356,""height"":285}","{}"
dol-imagenet-21.jpg,139820,"{}",1,0,"{""name"":""rect"",""x"":152,""y"":8,""width"":189,""height"":452}","{}"
dol-imagenet-44.jpg,25823,"{}",1,0,"{""name"":""rect"",""x"":206,""y"":252,""width"":566,""height"":326}","{}"
dol-imagenet-45.jpg,77868,"{}",1,0,"{""name"":""rect"",""x"":54,""y"":143,""width"":364,""height"":197}","{}"
dol-imagenet-59.jpg,159568,"{}",1,0,"{""name"":""rect"",""x"":117,""y"":227,""width"":56,""height"":212}","{}"
dol-imagenet-61.jpg,127652,"{}",1,0,"{""name"":""rect"",""x"":160,""y"":115,""width"":76,""height"":160}","{}"
dol-imagenet-63.jpg,109496,"{}",1,0,"{""name"":""rect"",""x"":27,""y"":43,""width"":257,""height"":169}","{}"
dol-imagenet-68.jpg,120159,"{}",1,0,"{""name"":""rect"",""x"":106,""y"":110,""width"":86,""height"":301}","{}"
dol-imagenet-69.jpg,117384,"{}",1,0,"{""name"":""rect"",""x"":138,""y"":23,""width"":162,""height"":444}","{}"
dol-imagenet-70.jpg,137275,"{}",1,0,"{""name"":""rect"",""x"":26,""y"":169,""width"":223,""height"":325}","{}"
dol-imagenet-76.jpg,131256,"{}",1,0,"{""name"":""rect"",""x"":78,""y"":79,""width"":298,""height"":150}","{}"
dol-imagenet-79.jpg,35350,"{}",1,0,"{""name"":""rect"",""x"":35,""y"":46,""width"":147,""height"":482}","{}"
dol-imagenet-81.jpg,86437,"{}",1,0,"{""name"":""rect"",""x"":300,""y"":272,""width"":450,""height"":95}","{}"
dol-imagenet-91.jpg,38476,"{}",1,0,"{""name"":""rect"",""x"":10,""y"":163,""width"":499,""height"":129}","{}"
dol-imagenet-98.jpg,156378,"{}",1,0,"{""name"":""rect"",""x"":222,""y"":3,""width"":116,""height"":332}","{}"
dol-imagenet-105.jpg,54866,"{}",1,0,"{""name"":""rect"",""x"":109,""y"":98,""width"":280,""height"":171}","{}"
dol-imagenet-110.jpg,92621,"{}",1,0,"{""name"":""rect"",""x"":110,""y"":199,""width"":298,""height"":133}","{}"
dol-imagenet-125.jpg,90757,"{}",1,0,"{""name"":""rect"",""x"":211,""y"":7,""width"":170,""height"":200}","{}"
dol-imagenet-127.jpg,109137,"{}",1,0,"{""name"":""rect"",""x"":43,""y"":50,""width"":92,""height"":308}","{}"
dol-imagenet-135.jpg,75674,"{}",1,0,"{""name"":""rect"",""x"":163,""y"":363,""width"":156,""height"":317}","{}"
dol-imagenet-136.jpg,104950,"{}",1,0,"{""name"":""rect"",""x"":116,""y"":58,""width"":106,""height"":270}","{}"
dol-imagenet-138.jpg,31162,"{}",1,0,"{""name"":""rect"",""x"":101,""y"":120,""width"":106,""height"":282}","{}"
dol-imagenet-139.jpg,17470,"{}",1,0,"{""name"":""rect"",""x"":23,""y"":92,""width"":300,""height"":203}","{}"
dol-imagenet-141.jpg,167890,"{}",1,0,"{""name"":""rect"",""x"":150,""y"":154,""width"":92,""height"":70}","{}"
dol-imagenet-145.jpg,86684,"{}",1,0,"{""name"":""rect"",""x"":171,""y"":172,""width"":93,""height"":203}","{}"
dol-imagenet-156.jpg,46318,"{}",1,0,"{""name"":""rect"",""x"":11,""y"":93,""width"":153,""height"":383}","{}"
dol-imagenet-157.jpg,139148,"{}",1,0,"{""name"":""rect"",""x"":124,""y"":34,""width"":670,""height"":399}","{}"
dol-imagenet-165.jpg,185197,"{}",1,0,"{""name"":""rect"",""x"":46,""y"":67,""width"":417,""height"":250}","{}"
dol-imagenet-172.jpg,147739,"{}",1,0,"{""name"":""rect"",""x"":81,""y"":73,""width"":132,""height"":348}","{}"
dol-imagenet-175.jpg,30171,"{}",1,0,"{""name"":""rect"",""x"":98,""y"":80,""width"":238,""height"":265}","{}"
dol-imagenet-177.jpg,11431,"{}",1,0,"{""name"":""rect"",""x"":81,""y"":65,""width"":42,""height"":160}","{}"
dol-imagenet-192.jpg,43407,"{}",1,0,"{""name"":""rect"",""x"":4,""y"":83,""width"":214,""height"":170}","{}"
dol-imagenet-197.jpg,95982,"{}",1,0,"{""name"":""rect"",""x"":82,""y"":142,""width"":106,""height"":315}","{}"
dol-imagenet-205.jpg,15804,"{}",1,0,"{""name"":""rect"",""x"":15,""y"":113,""width"":276,""height"":97}","{}"
dol-imagenet-214.jpg,4337,"{}",1,0,"{""name"":""rect"",""x"":6,""y"":22,""width"":88,""height"":42}","{}"
dol-imagenet-218.jpg,18087,"{}",1,0,"{""name"":""rect"",""x"":101,""y"":111,""width"":68,""height"":157}","{}"
dol-imagenet-220.jpg,110027,"{}",1,0,"{""name"":""rect"",""x"":303,""y"":159,""width"":75,""height"":190}","{}"
dol-imagenet-222.jpg,128283,"{}",1,0,"{""name"":""rect"",""x"":84,""y"":136,""width"":268,""height"":94}","{}"
dol-imagenet-224.jpg,103798,"{}",1,0,"{""name"":""rect"",""x"":124,""y"":84,""width"":77,""height"":328}","{}"
dol-imagenet-243.jpg,161316,"{}",1,0,"{""name"":""rect"",""x"":109,""y"":118,""width"":199,""height"":234}","{}"
dol-imagenet-246.jpg,92712,"{}",1,0,"{""name"":""rect"",""x"":54,""y"":98,""width"":416,""height"":161}","{}"
dol-imagenet-256.jpg,386522,"{}",1,0,"{""name"":""rect"",""x"":301,""y"":399,""width"":367,""height"":465}","{}"
