#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
shark-google-1.jpg,1059028,"{}",1,0,"{""name"":""rect"",""x"":339,""y"":121,""width"":2250,""height"":1603}","{}"
shark-google-2.jpg,116492,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":89,""width"":949,""height"":495}","{}"
shark-google-3.jpg,511044,"{}",1,0,"{""name"":""rect"",""x"":201,""y"":3,""width"":884,""height"":1682}","{}"
shark-google-4.jpg,1032553,"{}",1,0,"{""name"":""rect"",""x"":783,""y"":481,""width"":783,""height"":1648}","{}"
shark-google-5.jpg,26586,"{}",1,0,"{""name"":""rect"",""x"":18,""y"":176,""width"":367,""height"":163}","{}"
shark-google-6.jpg,110033,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":53,""width"":487,""height"":321}","{}"
shark-google-7.jpg,48453,"{}",1,0,"{""name"":""rect"",""x"":178,""y"":143,""width"":352,""height"":229}","{}"
shark-google-8.jpg,475316,"{}",1,0,"{""name"":""rect"",""x"":109,""y"":107,""width"":607,""height"":826}","{}"
shark-google-9.jpg,463303,"{}",1,0,"{""name"":""rect"",""x"":15,""y"":52,""width"":883,""height"":355}","{}"
shark-google-10.jpg,187501,"{}",1,0,"{""name"":""rect"",""x"":254,""y"":240,""width"":547,""height"":281}","{}"
shark-google-11.jpg,8021505,"{}",1,0,"{""name"":""rect"",""x"":6,""y"":30,""width"":3543,""height"":2985}","{}"
shark-google-12.jpg,243185,"{}",1,0,"{""name"":""rect"",""x"":55,""y"":221,""width"":947,""height"":302}","{}"
shark-google-13.jpg,129635,"{}",1,0,"{""name"":""rect"",""x"":253,""y"":50,""width"":448,""height"":410}","{}"
shark-google-14.jpg,146770,"{}",1,0,"{""name"":""rect"",""x"":9,""y"":1,""width"":630,""height"":446}","{}"
shark-google-15.jpg,171839,"{}",1,0,"{""name"":""rect"",""x"":0,""y"":1,""width"":942,""height"":733}","{}"
shark-google-16.jpg,251419,"{}",1,0,"{""name"":""rect"",""x"":109,""y"":175,""width"":265,""height"":161}","{}"
shark-google-17.jpg,37344,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":38,""width"":562,""height"":180}","{}"
shark-google-18.jpg,29670,"{}",1,0,"{""name"":""rect"",""x"":93,""y"":187,""width"":173,""height"":140}","{}"
shark-google-19.jpg,30488,"{}",1,0,"{""name"":""rect"",""x"":31,""y"":108,""width"":593,""height"":253}","{}"
shark-google-20.jpg,8200635,"{}",1,0,"{""name"":""rect"",""x"":668,""y"":662,""width"":1897,""height"":712}","{}"
shark-google-21.jpg,849436,"{}",1,0,"{""name"":""rect"",""x"":12,""y"":113,""width"":999,""height"":453}","{}"
shark-google-22.jpg,58281,"{}",1,0,"{""name"":""rect"",""x"":6,""y"":8,""width"":290,""height"":148}","{}"
shark-google-23.jpg,2465975,"{}",1,0,"{""name"":""rect"",""x"":915,""y"":184,""width"":1081,""height"":1081}","{}"
shark-google-24.jpg,63308,"{}",1,0,"{""name"":""rect"",""x"":119,""y"":253,""width"":484,""height"":260}","{}"
shark-google-25.jpg,121786,"{}",1,0,"{""name"":""rect"",""x"":0,""y"":179,""width"":920,""height"":502}","{}"
shark-google-26.jpg,194751,"{}",1,0,"{""name"":""rect"",""x"":64,""y"":159,""width"":1831,""height"":945}","{}"
shark-google-27.jpg,79340,"{}",1,0,"{""name"":""rect"",""x"":0,""y"":337,""width"":977,""height"":351}","{}"
shark-google-28.jpg,35142,"{}",1,0,"{""name"":""rect"",""x"":55,""y"":1,""width"":324,""height"":198}","{}"
shark-google-29.jpg,143403,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":152,""width"":274,""height"":224}","{}"
shark-google-30.jpg,672037,"{}",1,0,"{""name"":""rect"",""x"":67,""y"":21,""width"":1708,""height"":726}","{}"
shark-google-31.jpg,244383,"{}",1,0,"{""name"":""rect"",""x"":125,""y"":88,""width"":1065,""height"":612}","{}"
shark-google-32.jpg,354580,"{}",1,0,"{""name"":""rect"",""x"":271,""y"":340,""width"":694,""height"":263}","{}"
shark-google-33.jpg,265266,"{}",1,0,"{""name"":""rect"",""x"":173,""y"":14,""width"":355,""height"":613}","{}"
shark-google-34.jpg,57084,"{}",1,0,"{""name"":""rect"",""x"":160,""y"":150,""width"":196,""height"":112}","{}"
shark-google-35.jpg,112065,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":46,""width"":647,""height"":941}","{}"
shark-google-36.jpg,387699,"{}",1,0,"{""name"":""rect"",""x"":294,""y"":156,""width"":210,""height"":448}","{}"
shark-google-37.jpg,18725,"{}",1,0,"{""name"":""rect"",""x"":85,""y"":9,""width"":189,""height"":278}","{}"
shark-google-38.jpg,452360,"{}",1,0,"{""name"":""rect"",""x"":26,""y"":249,""width"":1411,""height"":1668}","{}"
shark-google-39.jpg,46851,"{}",1,0,"{""name"":""rect"",""x"":82,""y"":98,""width"":868,""height"":330}","{}"
shark-google-40.jpg,5989388,"{}",1,0,"{""name"":""rect"",""x"":884,""y"":806,""width"":1523,""height"":651}","{}"
shark-google-41.jpg,1596919,"{}",1,0,"{""name"":""rect"",""x"":211,""y"":287,""width"":988,""height"":509}","{}"
shark-google-42.jpg,3128713,"{}",1,0,"{""name"":""rect"",""x"":1251,""y"":580,""width"":1212,""height"":2233}","{}"
shark-google-43.jpg,9106726,"{}",1,0,"{""name"":""rect"",""x"":1069,""y"":1447,""width"":3816,""height"":1677}","{}"
