#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
alb-6.jpg,315505,"{}",1,0,"{""name"":""rect"",""x"":659,""y"":418,""width"":82,""height"":188}","{}"
alb-34.jpg,226201,"{}",1,0,"{""name"":""rect"",""x"":784,""y"":181,""width"":284,""height"":193}","{}"
alb-35.jpg,293201,"{}",1,0,"{""name"":""rect"",""x"":656,""y"":354,""width"":71,""height"":140}","{}"
alb-41.jpg,171297,"{}",1,0,"{""name"":""rect"",""x"":721,""y"":304,""width"":118,""height"":35}","{}"
alb-65.jpg,232127,"{}",1,0,"{""name"":""rect"",""x"":173,""y"":332,""width"":306,""height"":109}","{}"
alb-73.jpg,178254,"{}",1,0,"{""name"":""rect"",""x"":405,""y"":72,""width"":278,""height"":148}","{}"
alb-81.jpg,235284,"{}",1,0,"{""name"":""rect"",""x"":572,""y"":93,""width"":315,""height"":84}","{}"
alb-102.jpg,115803,"{}",1,0,"{""name"":""rect"",""x"":112,""y"":252,""width"":153,""height"":223}","{}"
alb-109.jpg,279525,"{}",1,0,"{""name"":""rect"",""x"":628,""y"":335,""width"":110,""height"":132}","{}"
alb-115.jpg,188883,"{}",1,0,"{""name"":""rect"",""x"":532,""y"":150,""width"":369,""height"":135}","{}"
alb-122.jpg,348659,"{}",1,0,"{""name"":""rect"",""x"":606,""y"":349,""width"":120,""height"":166}","{}"
alb-147.jpg,114245,"{}",1,0,"{""name"":""rect"",""x"":316,""y"":286,""width"":111,""height"":105}","{}"
alb-148.jpg,161323,"{}",1,0,"{""name"":""rect"",""x"":540,""y"":228,""width"":114,""height"":86}","{}"
alb-150.jpg,346250,"{}",1,0,"{""name"":""rect"",""x"":602,""y"":355,""width"":135,""height"":157}","{}"
alb-152.jpg,114663,"{}",1,0,"{""name"":""rect"",""x"":492,""y"":248,""width"":265,""height"":220}","{}"
alb-154.jpg,168174,"{}",1,0,"{""name"":""rect"",""x"":715,""y"":293,""width"":155,""height"":53}","{}"
alb-155.jpg,196591,"{}",1,0,"{""name"":""rect"",""x"":517,""y"":53,""width"":276,""height"":159}","{}"
alb-156.jpg,260267,"{}",1,0,"{""name"":""rect"",""x"":927,""y"":214,""width"":244,""height"":106}","{}"
alb-167.jpg,97856,"{}",1,0,"{""name"":""rect"",""x"":815,""y"":11,""width"":223,""height"":112}","{}"
alb-169.jpg,310762,"{}",1,0,"{""name"":""rect"",""x"":635,""y"":452,""width"":86,""height"":158}","{}"
alb-198.jpg,51951,"{}",1,0,"{""name"":""rect"",""x"":231,""y"":67,""width"":136,""height"":140}","{}"
alb-239.jpg,228110,"{}",1,0,"{""name"":""rect"",""x"":300,""y"":86,""width"":309,""height"":91}","{}"
alb-245.jpg,156680,"{}",1,0,"{""name"":""rect"",""x"":479,""y"":66,""width"":379,""height"":115}","{}"
alb-275.jpg,231029,"{}",1,0,"{""name"":""rect"",""x"":408,""y"":138,""width"":320,""height"":127}","{}"
alb-309.jpg,302435,"{}",1,0,"{""name"":""rect"",""x"":689,""y"":462,""width"":128,""height"":184}","{}"
alb-313.jpg,302955,"{}",1,0,"{""name"":""rect"",""x"":712,""y"":435,""width"":153,""height"":197}","{}"
alb-320.jpg,273692,"{}",1,0,"{""name"":""rect"",""x"":746,""y"":291,""width"":164,""height"":50}","{}"
alb-324.jpg,243785,"{}",1,0,"{""name"":""rect"",""x"":205,""y"":183,""width"":273,""height"":125}","{}"
alb-332.jpg,198119,"{}",1,0,"{""name"":""rect"",""x"":767,""y"":387,""width"":299,""height"":112}","{}"
alb-356.jpg,144536,"{}",1,0,"{""name"":""rect"",""x"":193,""y"":388,""width"":182,""height"":68}","{}"
alb-410.jpg,245199,"{}",1,0,"{""name"":""rect"",""x"":690,""y"":352,""width"":164,""height"":102}","{}"
alb-417.jpg,64962,"{}",1,0,"{""name"":""rect"",""x"":962,""y"":509,""width"":100,""height"":116}","{}"
alb-475.jpg,204900,"{}",1,0,"{""name"":""rect"",""x"":581,""y"":176,""width"":295,""height"":362}","{}"
alb-492.jpg,52343,"{}",1,0,"{""name"":""rect"",""x"":241,""y"":90,""width"":126,""height"":115}","{}"
alb-498.jpg,124855,"{}",1,0,"{""name"":""rect"",""x"":16,""y"":369,""width"":234,""height"":173}","{}"
alb-502.jpg,184665,"{}",1,0,"{""name"":""rect"",""x"":875,""y"":168,""width"":263,""height"":148}","{}"
alb-521.jpg,109334,"{}",1,0,"{""name"":""rect"",""x"":426,""y"":110,""width"":74,""height"":135}","{}"
