#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
lag-1.jpg,220089,"{}",1,0,"{""name"":""rect"",""x"":523,""y"":125,""width"":438,""height"":385}","{}"
lag-2.jpg,317259,"{}",1,0,"{""name"":""rect"",""x"":681,""y"":313,""width"":203,""height"":115}","{}"
lag-3.jpg,293938,"{}",1,0,"{""name"":""rect"",""x"":802,""y"":292,""width"":199,""height"":163}","{}"
lag-4.jpg,222962,"{}",1,0,"{""name"":""rect"",""x"":610,""y"":162,""width"":380,""height"":369}","{}"
lag-5.jpg,318648,"{}",1,0,"{""name"":""rect"",""x"":683,""y"":320,""width"":197,""height"":110}","{}"
lag-6.jpg,221578,"{}",1,0,"{""name"":""rect"",""x"":527,""y"":123,""width"":448,""height"":392}","{}"
lag-7.jpg,221866,"{}",1,0,"{""name"":""rect"",""x"":699,""y"":72,""width"":371,""height"":381}","{}"
lag-8.jpg,223186,"{}",1,0,"{""name"":""rect"",""x"":599,""y"":161,""width"":394,""height"":370}","{}"
lag-9.jpg,319535,"{}",1,0,"{""name"":""rect"",""x"":679,""y"":320,""width"":202,""height"":110}","{}"
lag-10.jpg,288271,"{}",1,0,"{""name"":""rect"",""x"":685,""y"":345,""width"":205,""height"":154}","{}"
lag-11.jpg,220183,"{}",1,0,"{""name"":""rect"",""x"":528,""y"":124,""width"":451,""height"":383}","{}"
lag-12.jpg,287151,"{}",1,0,"{""name"":""rect"",""x"":683,""y"":353,""width"":198,""height"":141}","{}"
lag-13.jpg,220246,"{}",1,0,"{""name"":""rect"",""x"":709,""y"":58,""width"":367,""height"":389}","{}"
lag-14.jpg,295744,"{}",1,0,"{""name"":""rect"",""x"":829,""y"":336,""width"":171,""height"":117}","{}"
lag-15.jpg,319702,"{}",1,0,"{""name"":""rect"",""x"":686,""y"":311,""width"":197,""height"":124}","{}"
lag-16.jpg,323883,"{}",1,0,"{""name"":""rect"",""x"":742,""y"":320,""width"":138,""height"":111}","{}"
lag-17.jpg,289852,"{}",1,0,"{""name"":""rect"",""x"":688,""y"":345,""width"":196,""height"":149}","{}"
lag-18.jpg,262888,"{}",1,0,"{""name"":""rect"",""x"":662,""y"":184,""width"":354,""height"":304}","{}"
lag-19.jpg,237866,"{}",1,0,"{""name"":""rect"",""x"":493,""y"":35,""width"":406,""height"":387}","{}"
lag-20.jpg,316030,"{}",1,0,"{""name"":""rect"",""x"":718,""y"":322,""width"":161,""height"":103}","{}"
lag-21.jpg,227325,"{}",1,0,"{""name"":""rect"",""x"":531,""y"":123,""width"":445,""height"":392}","{}"
lag-22.jpg,220103,"{}",1,0,"{""name"":""rect"",""x"":605,""y"":167,""width"":389,""height"":358}","{}"
