#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
alb-16.jpg,307610,"{}",1,0,"{""name"":""rect"",""x"":724,""y"":424,""width"":120,""height"":112}","{}"
alb-41.jpg,171297,"{}",1,0,"{""name"":""rect"",""x"":721,""y"":291,""width"":124,""height"":59}","{}"
alb-65.jpg,232127,"{}",1,0,"{""name"":""rect"",""x"":277,""y"":73,""width"":336,""height"":112}","{}"
alb-115.jpg,188883,"{}",1,0,"{""name"":""rect"",""x"":525,""y"":154,""width"":373,""height"":132}","{}"
alb-126.jpg,117767,"{}",1,0,"{""name"":""rect"",""x"":200,""y"":361,""width"":203,""height"":77}","{}"
alb-130.jpg,345077,"{}",1,0,"{""name"":""rect"",""x"":595,""y"":333,""width"":141,""height"":183}","{}"
alb-140.jpg,112060,"{}",1,0,"{""name"":""rect"",""x"":235,""y"":268,""width"":93,""height"":164}","{}"
alb-159.jpg,303252,"{}",1,0,"{""name"":""rect"",""x"":705,""y"":447,""width"":149,""height"":162}","{}"
alb-160.jpg,311136,"{}",1,0,"{""name"":""rect"",""x"":651,""y"":430,""width"":89,""height"":187}","{}"
alb-171.jpg,109615,"{}",1,0,"{""name"":""rect"",""x"":530,""y"":277,""width"":206,""height"":199}","{}"
alb-274.jpg,232143,"{}",1,0,"{""name"":""rect"",""x"":550,""y"":79,""width"":330,""height"":118}","{}"
alb-284.jpg,297351,"{}",1,0,"{""name"":""rect"",""x"":676,""y"":401,""width"":177,""height"":144}","{}"
alb-292.jpg,194442,"{}",1,0,"{""name"":""rect"",""x"":415,""y"":145,""width"":352,""height"":105}","{}"
alb-304.jpg,70517,"{}",1,0,"{""name"":""rect"",""x"":480,""y"":625,""width"":82,""height"":45}","{}"
alb-312.jpg,242309,"{}",1,0,"{""name"":""rect"",""x"":795,""y"":294,""width"":67,""height"":102}","{}"
alb-345.jpg,94889,"{}",1,0,"{""name"":""rect"",""x"":358,""y"":260,""width"":301,""height"":78}","{}"
alb-351.jpg,330758,"{}",1,0,"{""name"":""rect"",""x"":753,""y"":386,""width"":113,""height"":197}","{}"
alb-378.jpg,134699,"{}",1,0,"{""name"":""rect"",""x"":888,""y"":259,""width"":120,""height"":88}","{}"
alb-389.jpg,64903,"{}",1,0,"{""name"":""rect"",""x"":895,""y"":436,""width"":108,""height"":125}","{}"
alb-392.jpg,121774,"{}",1,0,"{""name"":""rect"",""x"":758,""y"":135,""width"":367,""height"":178}","{}"
alb-400.jpg,305312,"{}",1,0,"{""name"":""rect"",""x"":694,""y"":390,""width"":135,""height"":144}","{}"
alb-425.jpg,152924,"{}",1,0,"{""name"":""rect"",""x"":572,""y"":245,""width"":90,""height"":189}","{}"
alb-432.jpg,100890,"{}",1,0,"{""name"":""rect"",""x"":301,""y"":209,""width"":198,""height"":176}","{}"
alb-439.jpg,232425,"{}",1,0,"{""name"":""rect"",""x"":411,""y"":112,""width"":368,""height"":146}","{}"
alb-499.jpg,326237,"{}",1,0,"{""name"":""rect"",""x"":646,""y"":343,""width"":158,""height"":149}","{}"
alb-516.jpg,177549,"{}",1,0,"{""name"":""rect"",""x"":852,""y"":204,""width"":92,""height"":91}","{}"
alb-537.jpg,233713,"{}",1,0,"{""name"":""rect"",""x"":531,""y"":176,""width"":386,""height"":162}","{}"
alb-541.jpg,230925,"{}",1,0,"{""name"":""rect"",""x"":556,""y"":89,""width"":341,""height"":104}","{}"
alb-574.jpg,191839,"{}",1,0,"{""name"":""rect"",""x"":528,""y"":146,""width"":382,""height"":141}","{}"
alb-597.jpg,133927,"{}",1,0,"{""name"":""rect"",""x"":918,""y"":308,""width"":93,""height"":79}","{}"
alb-723.jpg,105955,"{}",1,0,"{""name"":""rect"",""x"":351,""y"":260,""width"":307,""height"":84}","{}"
alb-731.jpg,144087,"{}",1,0,"{""name"":""rect"",""x"":587,""y"":39,""width"":44,""height"":59}","{}"
alb-751.jpg,171394,"{}",1,0,"{""name"":""rect"",""x"":720,""y"":309,""width"":130,""height"":39}","{}"
alb-752.jpg,195772,"{}",1,0,"{""name"":""rect"",""x"":349,""y"":4,""width"":194,""height"":83}","{}"
alb-762.jpg,328279,"{}",1,0,"{""name"":""rect"",""x"":751,""y"":294,""width"":82,""height"":101}","{}"
alb-764.jpg,97578,"{}",1,0,"{""name"":""rect"",""x"":254,""y"":368,""width"":129,""height"":62}","{}"
alb-797.jpg,303260,"{}",1,0,"{""name"":""rect"",""x"":648,""y"":424,""width"":188,""height"":233}","{}"
alb-834.jpg,267573,"{}",1,0,"{""name"":""rect"",""x"":216,""y"":200,""width"":282,""height"":117}","{}"
alb-882.jpg,242461,"{}",1,0,"{""name"":""rect"",""x"":638,""y"":315,""width"":316,""height"":179}","{}"
alb-909.jpg,49894,"{}",1,0,"{""name"":""rect"",""x"":215,""y"":56,""width"":154,""height"":164}","{}"
alb-914.jpg,90767,"{}",1,0,"{""name"":""rect"",""x"":342,""y"":86,""width"":311,""height"":261}","{}"
alb-928.jpg,98761,"{}",1,0,"{""name"":""rect"",""x"":521,""y"":508,""width"":129,""height"":45}","{}"
alb-957.jpg,331764,"{}",1,0,"{""name"":""rect"",""x"":751,""y"":297,""width"":74,""height"":103}","{}"
alb-961.jpg,261012,"{}",1,0,"{""name"":""rect"",""x"":339,""y"":271,""width"":342,""height"":141}","{}"
alb-974.jpg,264482,"{}",1,0,"{""name"":""rect"",""x"":797,""y"":200,""width"":104,""height"":153}","{}"
alb-981.jpg,122963,"{}",1,0,"{""name"":""rect"",""x"":838,""y"":493,""width"":391,""height"":244}","{}"
alb-987.jpg,201586,"{}",1,0,"{""name"":""rect"",""x"":505,""y"":92,""width"":381,""height"":122}","{}"
