#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
alb-1.jpg,103439,"{}",1,0,"{""name"":""rect"",""x"":763,""y"":69,""width"":236,""height"":105}","{}"
alb-2.jpg,268766,"{}",1,0,"{""name"":""rect"",""x"":210,""y"":204,""width"":316,""height"":103}","{}"
alb-3.jpg,331191,"{}",1,0,"{""name"":""rect"",""x"":813,""y"":352,""width"":100,""height"":183}","{}"
alb-4.jpg,177121,"{}",1,0,"{""name"":""rect"",""x"":296,""y"":61,""width"":312,""height"":150}","{}"
alb-5.jpg,265349,"{}",1,0,"{""name"":""rect"",""x"":375,""y"":68,""width"":361,""height"":98}","{}"
alb-6.jpg,315505,"{}",1,0,"{""name"":""rect"",""x"":659,""y"":418,""width"":82,""height"":188}","{}"
alb-7.jpg,174737,"{}",1,0,"{""name"":""rect"",""x"":477,""y"":517,""width"":141,""height"":175}","{}"
alb-8.jpg,64188,"{}",1,0,"{""name"":""rect"",""x"":254,""y"":340,""width"":223,""height"":82}","{}"
alb-9.jpg,284486,"{}",1,0,"{""name"":""rect"",""x"":695,""y"":453,""width"":159,""height"":229}","{}"
alb-10.jpg,356592,"{}",1,0,"{""name"":""rect"",""x"":600,""y"":362,""width"":122,""height"":157}","{}"
alb-11.jpg,107551,"{}",1,0,"{""name"":""rect"",""x"":519,""y"":516,""width"":106,""height"":48}","{}"
alb-12.jpg,103233,"{}",1,0,"{""name"":""rect"",""x"":304,""y"":282,""width"":78,""height"":157}","{}"
alb-13.jpg,273172,"{}",1,0,"{""name"":""rect"",""x"":757,""y"":247,""width"":71,""height"":153}","{}"
alb-14.jpg,87887,"{}",1,0,"{""name"":""rect"",""x"":389,""y"":121,""width"":264,""height"":100}","{}"
alb-15.jpg,230136,"{}",1,0,"{""name"":""rect"",""x"":559,""y"":75,""width"":322,""height"":97}","{}"
alb-16.jpg,307610,"{}",1,0,"{""name"":""rect"",""x"":727,""y"":428,""width"":111,""height"":93}","{}"
alb-17.jpg,145780,"{}",1,0,"{""name"":""rect"",""x"":186,""y"":376,""width"":188,""height"":86}","{}"
alb-18.jpg,175104,"{}",1,0,"{""name"":""rect"",""x"":443,""y"":502,""width"":99,""height"":163}","{}"
alb-19.jpg,169301,"{}",1,0,"{""name"":""rect"",""x"":415,""y"":139,""width"":190,""height"":86}","{}"
alb-20.jpg,187504,"{}",1,0,"{""name"":""rect"",""x"":533,""y"":159,""width"":371,""height"":118}","{}"
alb-21.jpg,270758,"{}",1,0,"{""name"":""rect"",""x"":814,""y"":327,""width"":325,""height"":199}","{}"
