#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
yft-2.jpg,102553,"{}",1,0,"{""name"":""rect"",""x"":361,""y"":305,""width"":206,""height"":170}","{}"
yft-6.jpg,132070,"{}",1,0,"{""name"":""rect"",""x"":749,""y"":543,""width"":262,""height"":318}","{}"
yft-9.jpg,171989,"{}",1,0,"{""name"":""rect"",""x"":452,""y"":448,""width"":341,""height"":265}","{}"
yft-13.jpg,158728,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":244,""width"":412,""height"":144}","{}"
yft-24.jpg,165816,"{}",1,0,"{""name"":""rect"",""x"":535,""y"":471,""width"":385,""height"":283}","{}"
yft-30.jpg,144903,"{}",1,0,"{""name"":""rect"",""x"":526,""y"":386,""width"":157,""height"":341}","{}"
yft-33.jpg,112709,"{}",1,0,"{""name"":""rect"",""x"":213,""y"":246,""width"":396,""height"":180}","{}"
yft-37.jpg,297361,"{}",1,0,"{""name"":""rect"",""x"":621,""y"":338,""width"":279,""height"":130}","{}"
yft-48.jpg,119842,"{}",1,0,"{""name"":""rect"",""x"":174,""y"":185,""width"":444,""height"":294}","{}"
yft-59.jpg,163499,"{}",2,0,"{""name"":""rect"",""x"":1004,""y"":48,""width"":153,""height"":102}","{}"
yft-62.jpg,243775,"{}",2,1,"{""name"":""rect"",""x"":331,""y"":58,""width"":315,""height"":121}","{}"
yft-74.jpg,84749,"{}",1,0,"{""name"":""rect"",""x"":0,""y"":591,""width"":579,""height"":242}","{}"
yft-79.jpg,296713,"{}",1,0,"{""name"":""rect"",""x"":625,""y"":334,""width"":165,""height"":136}","{}"
yft-84.jpg,62681,"{}",1,0,"{""name"":""rect"",""x"":126,""y"":351,""width"":448,""height"":214}","{}"
yft-86.jpg,130700,"{}",1,0,"{""name"":""rect"",""x"":736,""y"":539,""width"":258,""height"":303}","{}"
yft-96.jpg,243662,"{}",2,0,"{""name"":""rect"",""x"":596,""y"":130,""width"":400,""height"":200}","{}"
yft-100.jpg,134125,"{}",1,0,"{""name"":""rect"",""x"":722,""y"":499,""width"":252,""height"":298}","{}"
yft-104.jpg,72030,"{}",1,0,"{""name"":""rect"",""x"":292,""y"":333,""width"":399,""height"":157}","{}"
yft-118.jpg,151168,"{}",1,0,"{""name"":""rect"",""x"":625,""y"":434,""width"":292,""height"":260}","{}"
yft-120.jpg,103548,"{}",1,0,"{""name"":""rect"",""x"":607,""y"":560,""width"":671,""height"":191}","{}"
yft-126.jpg,105525,"{}",1,0,"{""name"":""rect"",""x"":667,""y"":448,""width"":247,""height"":261}","{}"
yft-129.jpg,64060,"{}",1,0,"{""name"":""rect"",""x"":44,""y"":327,""width"":386,""height"":244}","{}"
yft-131.jpg,156966,"{}",1,0,"{""name"":""rect"",""x"":460,""y"":501,""width"":455,""height"":290}","{}"
yft-132.jpg,157483,"{}",1,0,"{""name"":""rect"",""x"":600,""y"":185,""width"":290,""height"":188}","{}"
yft-133.jpg,195457,"{}",2,1,"{""name"":""rect"",""x"":577,""y"":79,""width"":263,""height"":170}","{}"
yft-136.jpg,156255,"{}",1,0,"{""name"":""rect"",""x"":590,""y"":490,""width"":204,""height"":180}","{}"
yft-143.jpg,127108,"{}",1,0,"{""name"":""rect"",""x"":100,""y"":355,""width"":320,""height"":168}","{}"
yft-148.jpg,166393,"{}",1,0,"{""name"":""rect"",""x"":452,""y"":403,""width"":299,""height"":333}","{}"
yft-152.jpg,68241,"{}",1,0,"{""name"":""rect"",""x"":267,""y"":253,""width"":357,""height"":202}","{}"
yft-166.jpg,101517,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":291,""width"":342,""height"":335}","{}"
yft-174.jpg,81934,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":620,""width"":631,""height"":234}","{}"
yft-176.jpg,125995,"{}",1,0,"{""name"":""rect"",""x"":202,""y"":108,""width"":202,""height"":316}","{}"
yft-177.jpg,108401,"{}",1,0,"{""name"":""rect"",""x"":679,""y"":501,""width"":229,""height"":240}","{}"
yft-185.jpg,65840,"{}",1,0,"{""name"":""rect"",""x"":856,""y"":444,""width"":202,""height"":136}","{}"
yft-189.jpg,100450,"{}",1,0,"{""name"":""rect"",""x"":0,""y"":301,""width"":248,""height"":106}","{}"
