#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
yft-2.jpg,102553,{},1,0,"{""name"":""rect"",""x"":361,""y"":305,""width"":206,""height"":170}",{}
yft-6.jpg,132070,{},1,0,"{""name"":""rect"",""x"":749,""y"":543,""width"":262,""height"":318}",{}
yft-24.jpg,165816,{},1,0,"{""name"":""rect"",""x"":535,""y"":471,""width"":385,""height"":283}",{}
yft-48.jpg,119842,{},1,0,"{""name"":""rect"",""x"":174,""y"":185,""width"":444,""height"":294}",{}
yft-59.jpg,163499,{},2,0,"{""name"":""rect"",""x"":1004,""y"":48,""width"":153,""height"":102}",{}
yft-62.jpg,243775,{},2,0,"{""name"":""rect"",""x"":586,""y"":137,""width"":441,""height"":196}",{}
yft-74.jpg,84749,{},1,0,"{""name"":""rect"",""x"":0,""y"":591,""width"":579,""height"":242}",{}
yft-84.jpg,62681,{},1,0,"{""name"":""rect"",""x"":126,""y"":351,""width"":448,""height"":214}",{}
yft-86.jpg,130700,{},1,0,"{""name"":""rect"",""x"":736,""y"":539,""width"":258,""height"":303}",{}
yft-100.jpg,134125,{},1,0,"{""name"":""rect"",""x"":722,""y"":499,""width"":252,""height"":298}",{}
yft-120.jpg,103548,{},1,0,"{""name"":""rect"",""x"":607,""y"":560,""width"":671,""height"":191}",{}
yft-126.jpg,105525,{},1,0,"{""name"":""rect"",""x"":667,""y"":448,""width"":247,""height"":261}",{}
yft-129.jpg,64060,{},1,0,"{""name"":""rect"",""x"":44,""y"":327,""width"":386,""height"":244}",{}
yft-131.jpg,156966,{},1,0,"{""name"":""rect"",""x"":460,""y"":501,""width"":455,""height"":290}",{}
yft-143.jpg,127108,{},1,0,"{""name"":""rect"",""x"":100,""y"":355,""width"":320,""height"":168}",{}
yft-152.jpg,68241,{},1,0,"{""name"":""rect"",""x"":267,""y"":253,""width"":357,""height"":202}",{}
yft-166.jpg,101517,{},1,0,"{""name"":""rect"",""x"":2,""y"":291,""width"":342,""height"":335}",{}
yft-174.jpg,81934,{},1,0,"{""name"":""rect"",""x"":2,""y"":620,""width"":631,""height"":234}",{}
yft-177.jpg,108401,{},1,0,"{""name"":""rect"",""x"":679,""y"":501,""width"":229,""height"":240}",{}
yft-189.jpg,100450,{},1,0,"{""name"":""rect"",""x"":0,""y"":301,""width"":248,""height"":106}",{}
yft-192.jpg,168097,{},1,0,"{""name"":""rect"",""x"":562,""y"":441,""width"":371,""height"":178}",{}
yft-194.jpg,159043,{},1,0,"{""name"":""rect"",""x"":620,""y"":219,""width"":111,""height"":104}",{}
yft-195.jpg,170882,{},1,0,"{""name"":""rect"",""x"":391,""y"":66,""width"":182,""height"":161}",{}
yft-198.jpg,243950,{},2,0,"{""name"":""rect"",""x"":596,""y"":132,""width"":429,""height"":195}",{}
yft-199.jpg,165609,{},1,0,"{""name"":""rect"",""x"":21,""y"":308,""width"":410,""height"":170}",{}
yft-202.jpg,151812,{},1,0,"{""name"":""rect"",""x"":100,""y"":284,""width"":240,""height"":136}",{}
yft-204.jpg,245528,{},2,0,"{""name"":""rect"",""x"":588,""y"":129,""width"":410,""height"":206}",{}
yft-212.jpg,117022,{},1,0,"{""name"":""rect"",""x"":212,""y"":174,""width"":433,""height"":333}",{}
yft-222.jpg,90208,{},1,0,"{""name"":""rect"",""x"":270,""y"":81,""width"":363,""height"":250}",{}
yft-233.jpg,154808,{},1,0,"{""name"":""rect"",""x"":703,""y"":446,""width"":225,""height"":314}",{}
yft-234.jpg,284737,{},1,0,"{""name"":""rect"",""x"":823,""y"":398,""width"":125,""height"":232}",{}
yft-239.jpg,295380,{},1,0,"{""name"":""rect"",""x"":747,""y"":286,""width"":178,""height"":206}",{}
yft-254.jpg,99569,{},1,0,"{""name"":""rect"",""x"":357,""y"":339,""width"":220,""height"":220}",{}
yft-260.jpg,173873,{},1,0,"{""name"":""rect"",""x"":397,""y"":109,""width"":178,""height"":110}",{}
yft-263.jpg,95520,{},1,0,"{""name"":""rect"",""x"":135,""y"":291,""width"":286,""height"":165}",{}
yft-265.jpg,245790,{},2,0,"{""name"":""rect"",""x"":587,""y"":132,""width"":410,""height"":197}",{}
yft-267.jpg,102169,{},1,0,"{""name"":""rect"",""x"":135,""y"":303,""width"":267,""height"":165}",{}
